created_time,modified_time,name,owner_id,parent_token,token,type,url,shortcut_info.target_token,shortcut_info.target_type,is_downloaded
1650443373,1679321510,大寰机器人音圈电机位置抖动问题（未解决）-20220420,ou_6fac3cdc6e28f8591007d488e13a5efc,fldcnzpTEejS57M9C0A8rA3LlGg,doccnOG4UgalqxE4b3kCeDU2Jfd,doc,https://motiong.feishu.cn/docs/doccnOG4UgalqxE4b3kCeDU2Jfd,nan,nan,2.0
1679295342,1679295591,普诺瑞达-终端-品信凯卓2023-03-20调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,W6gqdWRNzoS2x6xmPLzcWOGhnjh,docx,https://motiong.feishu.cn/docx/W6gqdWRNzoS2x6xmPLzcWOGhnjh,nan,nan,2.0
1672469478,1678716395,东莞市泰莱自动化科技有限公司2022-12-31调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,YWhQdXgLno5jn0xrtilcjtPCnwG,docx,https://motiong.feishu.cn/docx/YWhQdXgLno5jn0xrtilcjtPCnwG,nan,nan,1.0
1674888056,1677570349,爱博医疗机器人2023-01-28调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,AbUJdXXLRonLyMxB8n4c5Q7snte,docx,https://motiong.feishu.cn/docx/AbUJdXXLRonLyMxB8n4c5Q7snte,nan,nan,2.0
1666273143,1676890599,深圳市景颢光电科技有限公司调试记录,ou_99871291718faf4d9f5e9d6759539c85,fldcnzpTEejS57M9C0A8rA3LlGg,Jr8gdRKmYorfo8xddGpcAgaanyh,docx,https://motiong.feishu.cn/docx/Jr8gdRKmYorfo8xddGpcAgaanyh,nan,nan,2.0
1670384578,1676881541,深圳市景颢智造自动化科技有限公司2022-12-07调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,AqLIdrznRo6qzsxDtSdcPc7DnxU,docx,https://motiong.feishu.cn/docx/AqLIdrznRo6qzsxDtSdcPc7DnxU,nan,nan,1.0
1676300108,1676361429,广州市昊志机电股份公司2023-02-13调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,W7gtdgHxgoBADqxWzpzcsMLXnyb,docx,https://motiong.feishu.cn/docx/W7gtdgHxgoBADqxWzpzcsMLXnyb,nan,nan,1.0
1676299046,1676300320,东莞市泰莱自动化科技有限公司2023-02-13调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,JmOMdezYmoeKfbxnJU1ccQN5nLh,docx,https://motiong.feishu.cn/docx/JmOMdezYmoeKfbxnJU1ccQN5nLh,nan,nan,2.0
1676011465,1676011648,上海森龙-终端-嘉兴晶铸生物科技有限公司2023-02-10调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,IdhQd2JbMokajjxGHjucZRaXn4c,docx,https://motiong.feishu.cn/docx/IdhQd2JbMokajjxGHjucZRaXn4c,nan,nan,1.0
1675826505,1675827369,广州市昊志机电股份公司2023-02-08调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,NxEjdG4booAYuRxwXkBcXTEWn2e,docx,https://motiong.feishu.cn/docx/NxEjdG4booAYuRxwXkBcXTEWn2e,nan,nan,1.0
1675667395,1675668126,沈阳新松机器人自动化股份有限公司2023-02-06调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,TKVPd19bzoSmnPxS03NcPHVYnaf,docx,https://motiong.feishu.cn/docx/TKVPd19bzoSmnPxS03NcPHVYnaf,nan,nan,1.0
1675408262,1675409925,博众精工XYZ轴直线电机2023-02-03调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,TJ2pdn7floDSEPxfu87cF1e3nQf,docx,https://motiong.feishu.cn/docx/TJ2pdn7floDSEPxfu87cF1e3nQf,nan,nan,1.0
1675405117,1675405171,速动智能拧紧技术（广东）有限公司2023-02-03调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,DbyUdD3zuo15W2x1LGrc3bDOnBd,docx,https://motiong.feishu.cn/docx/DbyUdD3zuo15W2x1LGrc3bDOnBd,nan,nan,1.0
1675325956,1675326591,上海协开自动化科技有限公司2023-02-02调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,LY6FdzVNSoARuQxli8PcK5DZngb,docx,https://motiong.feishu.cn/docx/LY6FdzVNSoARuQxli8PcK5DZngb,nan,nan,1.0
1670839915,1675232131,深圳市华科星科技有限公司2022-12-12调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,S7NrdVUCBoWtGzx87xDcG1rVnB0,docx,https://motiong.feishu.cn/docx/S7NrdVUCBoWtGzx87xDcG1rVnB0,nan,nan,1.0
1675220248,1675220381,长园2023-02-01调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,TjDZdk60mohY08xHSGvcSz4SnPf,docx,https://motiong.feishu.cn/docx/TjDZdk60mohY08xHSGvcSz4SnPf,nan,nan,1.0
1675161049,1675162581,北京中安吉泰科技有限公司2023-01-31调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,NPoidtHDnoU9Dlxk0ujcl9FWnXc,docx,https://motiong.feishu.cn/docx/NPoidtHDnoU9Dlxk0ujcl9FWnXc,nan,nan,1.0
1663925772,1675148399,摩森DCD终端—客户调试记录,ou_3cc30f887644f9145ba2357de1117b7c,fldcnzpTEejS57M9C0A8rA3LlGg,doccnsbPp1NYZY7NDGCUCniorkf,doc,https://motiong.feishu.cn/docs/doccnsbPp1NYZY7NDGCUCniorkf,nan,nan,1.0
1675059174,1675059603,上海森龙-终端-宁波舜宇仪器有限公司2023-01-30调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,XtlHdhRZcoSYC0xoVqjcs5QInzc,docx,https://motiong.feishu.cn/docx/XtlHdhRZcoSYC0xoVqjcs5QInzc,nan,nan,1.0
1675058074,1675058510,上海敏动机电有限公司2023-01-30调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,UAZwdGyd3ox2XXxskL3c0SG5n6e,docx,https://motiong.feishu.cn/docx/UAZwdGyd3ox2XXxskL3c0SG5n6e,nan,nan,1.0
1674903441,1674903724,广州市昊志机电股份公司2023-01-28调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,LZwkd77A5oW39oxFYAdc34OznGh,docx,https://motiong.feishu.cn/docx/LZwkd77A5oW39oxFYAdc34OznGh,nan,nan,2.0
1673601501,1673601838,西安摩森2023-01-13调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,UF3WdlbUkogz0lxpxCtczg8Dnsb,docx,https://motiong.feishu.cn/docx/UF3WdlbUkogz0lxpxCtczg8Dnsb,nan,nan,2.0
1673230446,1673600370,武汉红星杨2023-01-09调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,Hz3PdbopNouRtTx3FAWc6qc9nOe,docx,https://motiong.feishu.cn/docx/Hz3PdbopNouRtTx3FAWc6qc9nOe,nan,nan,2.0
1673573074,1673578367,苏州华兴源创科技股份有限公司2023-01-13调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,GIIldDYrlovjv8xSlIicZkFNnVg,docx,https://motiong.feishu.cn/docx/GIIldDYrlovjv8xSlIicZkFNnVg,nan,nan,1.0
1673093716,1673576707,华兴源创问题汇总,ou_99871291718faf4d9f5e9d6759539c85,fldcnzpTEejS57M9C0A8rA3LlGg,Kyandb8ScooAXSxpWG1cW9GTnqh,docx,https://motiong.feishu.cn/docx/Kyandb8ScooAXSxpWG1cW9GTnqh,nan,nan,1.0
1656318974,1673575628,亚辉龙XY+Z轴测试-20220705,ou_6fac3cdc6e28f8591007d488e13a5efc,fldcnzpTEejS57M9C0A8rA3LlGg,doccn6z75K13LCzsZz4fqWhGKBg,doc,https://motiong.feishu.cn/docs/doccn6z75K13LCzsZz4fqWhGKBg,nan,nan,2.0
1673426419,1673428764,精卓信（北京）科技有限公司2023-01-11调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,LJhkdwTzvoCna4x88x7cO9NFnEg,docx,https://motiong.feishu.cn/docx/LJhkdwTzvoCna4x88x7cO9NFnEg,nan,nan,2.0
1673326062,1673336178,昊志测试1-10,ou_20f7e74851ddc6e4111699f6c13beec1,fldcnzpTEejS57M9C0A8rA3LlGg,P8pCdYf33oekMZxf78IcvYwSnkd,docx,https://motiong.feishu.cn/docx/P8pCdYf33oekMZxf78IcvYwSnkd,nan,nan,2.0
1673262006,1673262085,昆山纳博旺精工科技有限公司2022-10-14调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,JKUedmARLoMjz3xt5f3cki8wnUh,docx,https://motiong.feishu.cn/docx/JKUedmARLoMjz3xt5f3cki8wnUh,nan,nan,1.0
1673252586,1673254384,昆山纳博旺精工科技有限公司2023-01-09调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,Z7x0dZMM7odIBWx6fHecfQo7ng8,docx,https://motiong.feishu.cn/docx/Z7x0dZMM7odIBWx6fHecfQo7ng8,nan,nan,1.0
1661237933,1673246683,V登元（华科星终端）—调试记录（未解决）,ou_3cc30f887644f9145ba2357de1117b7c,fldcnzpTEejS57M9C0A8rA3LlGg,doccnvpX3bPOJA2NI3XPt4H4xmg,doc,https://motiong.feishu.cn/docs/doccnvpX3bPOJA2NI3XPt4H4xmg,nan,nan,2.0
1666863649,1673246144,芯朋公司调试记录,ou_99871291718faf4d9f5e9d6759539c85,fldcnzpTEejS57M9C0A8rA3LlGg,RM3cdffNOoRFHExYGpFcDrZGn0c,docx,https://motiong.feishu.cn/docx/RM3cdffNOoRFHExYGpFcDrZGn0c,nan,nan,1.0
1673074878,1673080425,昊志环形驱动器六轴测试连线,ou_20f7e74851ddc6e4111699f6c13beec1,fldcnzpTEejS57M9C0A8rA3LlGg,USsXd2uKRoa7owxGe7jcE3I1ngb,docx,https://motiong.feishu.cn/docx/USsXd2uKRoa7owxGe7jcE3I1ngb,nan,nan,2.0
1672990536,1672995613,东莞华越半导体2023-01-06调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,LaxLdEPaBo8UHhxXm6jco25Anxc,docx,https://motiong.feishu.cn/docx/LaxLdEPaBo8UHhxXm6jco25Anxc,nan,nan,2.0
1669885188,1672825092,中科芯微2022-12-01调试记录（R）,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,RMGkdZSHwoTr7YxvFT4c7uJMnHc,docx,https://motiong.feishu.cn/docx/RMGkdZSHwoTr7YxvFT4c7uJMnHc,nan,nan,2.0
1672730545,1672730666,广州市昊志机电股份公司2023-01-03调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,PJSFdk20poFyBJxnEdOcZwCBn3g,docx,https://motiong.feishu.cn/docx/PJSFdk20poFyBJxnEdOcZwCBn3g,nan,nan,1.0
1672726477,1672726587,深圳市盟力特科技有限公司2023-01-03调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,AD26dzCpBowSFgxdB1acQ0mVnqw,docx,https://motiong.feishu.cn/docx/AD26dzCpBowSFgxdB1acQ0mVnqw,nan,nan,1.0
1672711280,1672718987,深圳市盟力特科技有限公司2023-01-03调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,OWBRdVCQjovPdjxIyhPcJ3jtntf,docx,https://motiong.feishu.cn/docx/OWBRdVCQjovPdjxIyhPcJ3jtntf,nan,nan,1.0
1672472030,1672472110,中安佰特（武汉）智能设备有限公司2022-12-31调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,Zla3dX10kohAgUxndhvcxJhgnBe,docx,https://motiong.feishu.cn/docx/Zla3dX10kohAgUxndhvcxJhgnBe,nan,nan,2.0
1671586063,1671589723,上海交大2022-12-20调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,TKAXdU2fyoApX6xeYL6clIjRnSb,docx,https://motiong.feishu.cn/docx/TKAXdU2fyoApX6xeYL6clIjRnSb,nan,nan,2.0
1671072262,1671072675,布法罗机器人科技成都有限公司2022-12-15调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,AvZjdwQoRoOWagxGUOpcYSV9nqJ,docx,https://motiong.feishu.cn/docx/AvZjdwQoRoOWagxGUOpcYSV9nqJ,nan,nan,1.0
1671011868,1671012446,深圳市谱诺自动化有限公司2022-12-14调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,NnBTdTGgSoU1l2xWhp9czIIOnKf,docx,https://motiong.feishu.cn/docx/NnBTdTGgSoU1l2xWhp9czIIOnKf,nan,nan,1.0
1670912312,1670918267,正远2022-12-13调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,Np0pd0MRboi9MRx6zM2cSrZhnX9,docx,https://motiong.feishu.cn/docx/Np0pd0MRboi9MRx6zM2cSrZhnX9,nan,nan,1.0
1670842782,1670843658,南方工业技术研究院（深圳）（同南科大）2022-12-12调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,NbeQdo4M4o9WIrxDTascJJQzndg,docx,https://motiong.feishu.cn/docx/NbeQdo4M4o9WIrxDTascJJQzndg,nan,nan,1.0
1670825680,1670839925,深圳市华科星科技有限公司2022-12-12调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,WLETdD7a7oPrazxEkpUc7gbLnLb,docx,https://motiong.feishu.cn/docx/WLETdD7a7oPrazxEkpUc7gbLnLb,nan,nan,2.0
1670577959,1670577996,昆山市淞瑞工控有限公司2022-12-09调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,GkQ1dMY6SoD1pcx63m5c5YGPnNd,docx,https://motiong.feishu.cn/docx/GkQ1dMY6SoD1pcx63m5c5YGPnNd,nan,nan,1.0
1670574654,1670577155,昆山市淞瑞工控有限公司2022-12-09调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,Z6nidH5HRobwsLxMHs2cNqp0n8f,docx,https://motiong.feishu.cn/docx/Z6nidH5HRobwsLxMHs2cNqp0n8f,nan,nan,1.0
1670567370,1670567764,辽宁辉亚机械设备有限公司2022-12-09调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,MVlSdyCGNo0zsJx0KPEc5lgVnrc,docx,https://motiong.feishu.cn/docx/MVlSdyCGNo0zsJx0KPEc5lgVnrc,nan,nan,1.0
1670552134,1670552490,深圳伺峰科技有限公司（盛泰奇）2022-12-09调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,DNm6dl0Cfod10AxyGilcO68anxb,docx,https://motiong.feishu.cn/docx/DNm6dl0Cfod10AxyGilcO68anxb,nan,nan,2.0
1670495359,1670495377,上海义瀚自动化科技有限公司2022-12-08调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,V7xOdAQElos1z8xpy1ncC749nhc,docx,https://motiong.feishu.cn/docx/V7xOdAQElos1z8xpy1ncC749nhc,nan,nan,1.0
1670488355,1670488573,艾德迈科技（深圳）有限公司2022-12-08调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,X9pSdC6QkoHYiQxqQojcB2xsnFe,docx,https://motiong.feishu.cn/docx/X9pSdC6QkoHYiQxqQojcB2xsnFe,nan,nan,2.0
1670486934,1670487691,苏州奥特维新自动控制设备有限公司2022-12-08调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,GaHZdUkD5o2ABrxSWAEcThc3ndg,docx,https://motiong.feishu.cn/docx/GaHZdUkD5o2ABrxSWAEcThc3ndg,nan,nan,1.0
1670485947,1670486645,天津朗道自动化技术有限公司2022-12-08调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,DhnkdStwUoFYtQxL1OTc0ma4nJc,docx,https://motiong.feishu.cn/docx/DhnkdStwUoFYtQxL1OTc0ma4nJc,nan,nan,1.0
1670482954,1670486112,苏州钧舵机器人有限公司2022-12-08调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,ClgbdYb5UoIP4lxzgqRcabhynub,docx,https://motiong.feishu.cn/docx/ClgbdYb5UoIP4lxzgqRcabhynub,nan,nan,1.0
1670469742,1670471921,深圳一清创新科技有限公司2022-12-08调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,P9IXdfBiYo874OxYGeEcYoKrnC3,docx,https://motiong.feishu.cn/docx/P9IXdfBiYo874OxYGeEcYoKrnC3,nan,nan,2.0
1670330924,1670331152,南方科技大学2022-12-06调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,JnytdvalOoeksrxKhtMcrZEFnPd,docx,https://motiong.feishu.cn/docx/JnytdvalOoeksrxKhtMcrZEFnPd,nan,nan,2.0
1670320236,1670320581,敬科机器人2022-12-06调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,XwpDduNHQoiSFTxeMgccDGXbntg,docx,https://motiong.feishu.cn/docx/XwpDduNHQoiSFTxeMgccDGXbntg,nan,nan,1.0
1670313131,1670313338,佳峰2022-12-06调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,ZSEZdGETVoes6yx43Eqc1sCCn4c,docx,https://motiong.feishu.cn/docx/ZSEZdGETVoes6yx43Eqc1sCCn4c,nan,nan,2.0
1670294492,1670298200,迈为2022-12-06调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,ZxYVdB3tRoGMsIxBogMc0VkknXd,docx,https://motiong.feishu.cn/docx/ZxYVdB3tRoGMsIxBogMc0VkknXd,nan,nan,1.0
1670050414,1670050738,深圳竞实科技有限公司2022-12-03调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,KazsdZ9tYoXUx8xQiZAcjHhpnbd,docx,https://motiong.feishu.cn/docx/KazsdZ9tYoXUx8xQiZAcjHhpnbd,nan,nan,1.0
1669878466,1670042504,中科芯微2022-12-01调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,F9dudhWh1on5qHx4xBYcRfAFnJc,docx,https://motiong.feishu.cn/docx/F9dudhWh1on5qHx4xBYcRfAFnJc,nan,nan,2.0
1669952031,1669963757,深圳市艾而特科技有限公司2022-12-01调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,GWosd7AXOo6WKFx1T9icrfUVnvL,docx,https://motiong.feishu.cn/docx/GWosd7AXOo6WKFx1T9icrfUVnvL,nan,nan,2.0
1669949691,1669949691,深圳市华科星科技有限公司2022-12-02调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,Jd4idDnLXooPV5xHNIec9mN6nOe,docx,https://motiong.feishu.cn/docx/Jd4idDnLXooPV5xHNIec9mN6nOe,nan,nan,1.0
1669943990,1669944345,深圳伺峰科技有限公司（盛泰奇）2022-12-02调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,QV5ldHFbDoiQhPx1C2OcovTRntc,docx,https://motiong.feishu.cn/docx/QV5ldHFbDoiQhPx1C2OcovTRntc,nan,nan,1.0
1669885024,1669885071,深圳市瑞必拓科技有限公司2022-12-01调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,MK2cdMa8foo3otxdZtdct5ENnX7,docx,https://motiong.feishu.cn/docx/MK2cdMa8foo3otxdZtdct5ENnX7,nan,nan,1.0
1669876479,1669876621,深圳伺峰科技有限公司（盛泰奇）2022-12-01调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,MIB2d7rH7omHCdx6OqncXvvmnic,docx,https://motiong.feishu.cn/docx/MIB2d7rH7omHCdx6OqncXvvmnic,nan,nan,2.0
1669873998,1669874409,横川机器人（深圳）有限公司2022-12-01调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,OSozdaxkPo6STax4J6ecaoztnBg,docx,https://motiong.feishu.cn/docx/OSozdaxkPo6STax4J6ecaoztnBg,nan,nan,2.0
1669686481,1669709471,速动智能拧紧技术（广东）有限公司2022-11-25调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,G2smd8H6doyfTzxqVahcglcjn5b,docx,https://motiong.feishu.cn/docx/G2smd8H6doyfTzxqVahcglcjn5b,nan,nan,2.0
1669705898,1669706066,速动智能拧紧技术（广东）有限公司2022-11-25调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,OLOidfXbXo490pxS4L4cvsiVn4d,docx,https://motiong.feishu.cn/docx/OLOidfXbXo490pxS4L4cvsiVn4d,nan,nan,1.0
1669705021,1669705198,速动智能拧紧技术（广东）有限公司2022-11-25调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,Q5JDddnNloUTs0xX93ucEg4fnbb,docx,https://motiong.feishu.cn/docx/Q5JDddnNloUTs0xX93ucEg4fnbb,nan,nan,1.0
1667533339,1669688330,广州申控仪电科技有限公司调试记录,ou_99871291718faf4d9f5e9d6759539c85,fldcnzpTEejS57M9C0A8rA3LlGg,R4kMdWKpYoBegVxwlWWcSv2enQf,docx,https://motiong.feishu.cn/docx/R4kMdWKpYoBegVxwlWWcSv2enQf,nan,nan,1.0
1669617921,1669618204,深圳市华科星科技有限公司2022-11-28调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,RiNVdLSHJo53PzxNQo3cxDqLn0g,docx,https://motiong.feishu.cn/docx/RiNVdLSHJo53PzxNQo3cxDqLn0g,nan,nan,1.0
1669608459,1669616902,深圳市华科星科技有限公司2022-11-28调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,Z9wCd7Q74oQ7NJxjp30cWyqmn6Z,docx,https://motiong.feishu.cn/docx/Z9wCd7Q74oQ7NJxjp30cWyqmn6Z,nan,nan,1.0
1669607643,1669608084,深圳市华科星科技有限公司2022-11-28调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,PNHBd4SKCoth6Cx2MyccGoDwnGr,docx,https://motiong.feishu.cn/docx/PNHBd4SKCoth6Cx2MyccGoDwnGr,nan,nan,1.0
1669607387,1669607498,深圳市华科星科技有限公司2022-11-28调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,CRpKdixM9oW9jYxd5KpcohMAn6d,docx,https://motiong.feishu.cn/docx/CRpKdixM9oW9jYxd5KpcohMAn6d,nan,nan,1.0
1669192004,1669604458,深圳市华科星科技有限公司2022-11-23调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,FpJFdiYzSomEn1x4ofxcQgWTnAd,docx,https://motiong.feishu.cn/docx/FpJFdiYzSomEn1x4ofxcQgWTnAd,nan,nan,1.0
1669603758,1669603944,速动智能拧紧技术（广东）有限公司2022-11-25调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,QB2tdlwE5o98UcxWn0yc0fkbn4c,docx,https://motiong.feishu.cn/docx/QB2tdlwE5o98UcxWn0yc0fkbn4c,nan,nan,1.0
1669599641,1669600331,速动智能拧紧技术（广东）有限公司2022-11-28调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,AIerdTS35olb1oxPJ55c5TT2nae,docx,https://motiong.feishu.cn/docx/AIerdTS35olb1oxPJ55c5TT2nae,nan,nan,1.0
1669447473,1669447727,京磁智能技术（广东）有限公司2022-11-26调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,JqqUdFOUGo7xzKxMJF3czcYYnbd,docx,https://motiong.feishu.cn/docx/JqqUdFOUGo7xzKxMJF3czcYYnbd,nan,nan,2.0
1669370270,1669370526,广州市昊志机电股份公司2022-11-25调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,CXwOdHYdbo2sc0x8Wt1cMQwgnhc,docx,https://motiong.feishu.cn/docx/CXwOdHYdbo2sc0x8Wt1cMQwgnhc,nan,nan,1.0
1669281271,1669281950,怡合达2022-11-24调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,LwXRdZcNCoKWtfx53aOcNfjhnxf,docx,https://motiong.feishu.cn/docx/LwXRdZcNCoKWtfx53aOcNfjhnxf,nan,nan,1.0
1669184421,1669187857,深圳矽谷半导体2022-11-23调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,LNwod90j6o6uOdxEYO2cWeD2nqd,docx,https://motiong.feishu.cn/docx/LNwod90j6o6uOdxEYO2cWeD2nqd,nan,nan,1.0
1669083729,1669084072,深圳市大族思特科技有限公司2022-11-22调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,KMDCdwVZ9o1PIGxwGR5cbXLhnb8,docx,https://motiong.feishu.cn/docx/KMDCdwVZ9o1PIGxwGR5cbXLhnb8,nan,nan,1.0
1669032135,1669032819,深圳市艾而特科技有限公司2022-11-21调试记录,ou_fef74b27f11a696701d88aa0ca1cd127,fldcnzpTEejS57M9C0A8rA3LlGg,LttPdXVRXoHL6jxmj1Hcb1itnOT,docx,https://motiong.feishu.cn/docx/LttPdXVRXoHL6jxmj1Hcb1itnOT,nan,nan,2.0
