creator,has_child,node_create_time,node_token,node_type,obj_create_time,obj_edit_time,obj_token,obj_type,origin_node_token,origin_space_id,owner,parent_node_token,space_id,title,is_downloaded
ou_0ff032d35d2c3823a64d6e93ca6bd4a8,False,1647515084,wikcn5r9We5ezbWotmwYR3TjGfb,origin,1647515084,1647515084,doccnidkUnptW8ncApMn4oFPFwg,doc,wikcn5r9We5ezbWotmwYR3TjGfb,7076023408110239748,ou_d9fa8eb969b647caecb67636d0e68f43,nan,7076023408110239748,项目规划,1.0
ou_0ff032d35d2c3823a64d6e93ca6bd4a8,False,1647515084,wikcnRNaZGEMLAvDjnX4YKE2UBd,origin,1647515084,1647515084,shtcnXjeW4JkWK1y3NcX2riwIqg,sheet,wikcnRNaZGEMLAvDjnX4YKE2UBd,7076023408110239748,ou_d9fa8eb969b647caecb67636d0e68f43,nan,7076023408110239748,项目甘特图,1.0
ou_0ff032d35d2c3823a64d6e93ca6bd4a8,True,1647515084,wikcngDA8vBnF86YTMAdHZy4JDf,origin,1647515084,1647515084,doccntbPTnxtxzHIdQvwUChTKwf,doc,wikcngDA8vBnF86YTMAdHZy4JDf,7076023408110239748,ou_d9fa8eb969b647caecb67636d0e68f43,nan,7076023408110239748,团队会议,1.0
ou_0ff032d35d2c3823a64d6e93ca6bd4a8,False,1647515084,wikcnaSePjvsjVv4JZ5Rno4Xndf,origin,1647515084,1647515084,doccnk3meS3JlH31uDU9SJWnbHb,doc,wikcnaSePjvsjVv4JZ5Rno4Xndf,7076023408110239748,ou_d9fa8eb969b647caecb67636d0e68f43,nan,7076023408110239748,项目复盘,1.0
ou_0ff032d35d2c3823a64d6e93ca6bd4a8,False,1647515084,wikcn8kdnl0OMmYz7ylr2ihX9Lc,origin,1647515084,1647515084,doccnEuoXXEGk4UfusIf2Bpfswg,doc,wikcn8kdnl0OMmYz7ylr2ihX9Lc,7076023408110239748,ou_d9fa8eb969b647caecb67636d0e68f43,wikcngDA8vBnF86YTMAdHZy4JDf,7076023408110239748,每日进展同步,1.0
ou_0ff032d35d2c3823a64d6e93ca6bd4a8,False,1647515084,wikcnMNkxq0D8wRiklgoUe6VFTz,origin,1647515084,1647515084,doccnHmHMaGP3RaV80AkbWV4k8g,doc,wikcnMNkxq0D8wRiklgoUe6VFTz,7076023408110239748,ou_d9fa8eb969b647caecb67636d0e68f43,wikcngDA8vBnF86YTMAdHZy4JDf,7076023408110239748,团队周会,1.0
ou_4c073f9efb2d03df5f315d8316afc231,True,1652059974,wikcn3hHEvwPSqX5LLOpaToF3lW,origin,1652059974,1665198501,doccnyHsmU4Fp1DH0WFNuOAH8ch,doc,wikcn3hHEvwPSqX5LLOpaToF3lW,7076049842216140828,ou_37b08be8df9c413e81ea647e763c1897,nan,7076049842216140828,调研报告、智能技术分享,1.0
ou_0ff032d35d2c3823a64d6e93ca6bd4a8,False,1648704799,wikcnbYUXBcEnTubdHmSBE21LOh,origin,1648704799,1648864925,doccn4L4UxiRHpkMfofV7V2dKDd,doc,wikcnbYUXBcEnTubdHmSBE21LOh,7076049842216140828,ou_d9fa8eb969b647caecb67636d0e68f43,nan,7076049842216140828,产研日报填写示例,1.0
ou_4c073f9efb2d03df5f315d8316afc231,True,1652060928,wikcnGC4EJSr2LGDlArox30xWph,origin,1652060928,1665198636,doccngph8bcVWOtEv01oEgk53gg,doc,wikcnGC4EJSr2LGDlArox30xWph,7076049842216140828,ou_37b08be8df9c413e81ea647e763c1897,wikcn3hHEvwPSqX5LLOpaToF3lW,7076049842216140828,知识库 - 行业报告&研究,1.0
ou_4c073f9efb2d03df5f315d8316afc231,True,1652060966,wikcnT1h68WzhaZq3vass6sNCS4,origin,1652060966,1652094244,doccnHPS0TrK2C4X8g1lkOewePd,doc,wikcnT1h68WzhaZq3vass6sNCS4,7076049842216140828,ou_37b08be8df9c413e81ea647e763c1897,wikcn3hHEvwPSqX5LLOpaToF3lW,7076049842216140828,智能技术&方案相关分享,1.0
ou_832667b73427383b81c6360d19beeae2,True,1665194546,wikcngtHN6Okile9YjfEzNDC7Fc,origin,1665194546,1665198262,KRIpdOEgAoD7lgxAK0Tch6RBnwd,docx,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnGC4EJSr2LGDlArox30xWph,7076049842216140828,01 数字孪生,1.0
ou_832667b73427383b81c6360d19beeae2,True,1665194581,wikcnfobIG3W4Bs8oHon0JVtQMd,origin,1665194581,1665198268,B3YndPXFGoR03Sx58xoc0VnlnYc,docx,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnGC4EJSr2LGDlArox30xWph,7076049842216140828,02 智能制造,1.0
ou_832667b73427383b81c6360d19beeae2,True,1665194923,wikcnensM44zdNHdUGuwyzr5M9b,origin,1665194923,1665198277,PCp3d8Y43ooJ4Yxk6MEcGsW9ndf,docx,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnGC4EJSr2LGDlArox30xWph,7076049842216140828,03 AI,1.0
ou_832667b73427383b81c6360d19beeae2,True,1665194972,wikcnJrXI1CBujtHaHi37u3RjPf,origin,1665194972,1665198292,IhyhdpoynoIFeMxOKbZcuj6Bn9d,docx,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnGC4EJSr2LGDlArox30xWph,7076049842216140828,04 工业自动化,1.0
ou_832667b73427383b81c6360d19beeae2,True,1665194949,wikcneQg6OV4oGtTIHg6SWJIGGc,origin,1665194949,1665198319,UGZqde0itolVloxqWZXcTpXCnbf,docx,wikcneQg6OV4oGtTIHg6SWJIGGc,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnGC4EJSr2LGDlArox30xWph,7076049842216140828,05 工业软件,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665194538,wikcnjPLtlWzjZFxVc40zj2Urrf,origin,1665194538,1665198326,Eg2ldQGevoNu63xoiIcckWPkngb,docx,wikcnjPLtlWzjZFxVc40zj2Urrf,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnGC4EJSr2LGDlArox30xWph,7076049842216140828,06 PCB,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195389,wikcnYtuw4rw8aILDdDgQWnGobd,origin,1665195389,1665195389,boxcn3Z61nPFid4VKuVMvpdPo0g,file,wikcnYtuw4rw8aILDdDgQWnGobd,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,《数字孪生及车间实践》第二篇：数字孪生研究体系.pptx,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195389,wikcno5zvewGKEFZYndD5hcBYTf,origin,1665195389,1665195390,boxcnLJFpB2SMVKIP6lJ0Q5tzRd,file,wikcno5zvewGKEFZYndD5hcBYTf,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,《数字孪生及车间实践》第三篇：数字孪生在制造中的应用：数字孪生车间.pptx,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195390,wikcn9MmYe8pZrFYJNOIsoief9g,origin,1665195390,1665195391,boxcnxK30wvBVcFAAy4xRrNci1e,file,wikcn9MmYe8pZrFYJNOIsoief9g,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,《数字孪生及车间实践》第一篇：数字孪生的内涵及研究应用现状.pptx,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195450,wikcn3xYSpsi9WWgAJdAZvhD6Qd,origin,1665195450,1665195452,boxcnmWCFJI2nrZ7UvxMi53T41g,file,wikcn3xYSpsi9WWgAJdAZvhD6Qd,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,2021年数字孪生行业概览：工业大脑.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195452,wikcnwAWXA9KlNKfBy8W5wEZpwe,origin,1665195452,1665195463,boxcn6RE3F2PYCSP2VavTbRp5fg,file,wikcnwAWXA9KlNKfBy8W5wEZpwe,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,2021年中国制造业数字化转型白皮书.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195463,wikcn0cZRtzrGz9rOpC1ItuWjcc,origin,1665195463,1665195466,boxcnlHrCS1CWcNOD8DKapZdQ2f,file,wikcn0cZRtzrGz9rOpC1ItuWjcc,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,Altair_DT-Global-Survey-Report_web.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195466,wikcnxZq01QuTNfDapQhByUwUte,origin,1665195466,1665195467,boxcnPwPw9Dq0i9W1azZHYps08b,file,wikcnxZq01QuTNfDapQhByUwUte,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,工业数字孪生白皮书 (2021).pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195467,wikcnXCn8vGmhnzUUj4B1rSJY28,origin,1665195467,1665195493,boxcnkFyLh1bpxZMafDiwFejCuf,file,wikcnXCn8vGmhnzUUj4B1rSJY28,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,工业数字孪生建模与应用.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195493,wikcnYk5SxAV16s6Wzfes1s1fMh,origin,1665195493,1665195496,boxcnsdezd35xFDTarXqQAe6oGe,file,wikcnYk5SxAV16s6Wzfes1s1fMh,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,数智跃迁-企业全生命周期数字化转型路径.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195496,wikcncVAGC2Av3ox73DKS60QOhg,origin,1665195496,1665195497,boxcn8sjnY7sUiX3tleri6myXNf,file,wikcncVAGC2Av3ox73DKS60QOhg,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,数字化、智能化车间规划与建设.pptx,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195496,wikcnUYw4wQUAqjAxQmK9Bi8Bxe,origin,1665195496,1665195499,boxcnFjmtlXdC6X6NaKJvtx5kZe,file,wikcnUYw4wQUAqjAxQmK9Bi8Bxe,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,数字孪生，ToB元宇宙开局之道（2022年）.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195499,wikcnGyY1HJudDMERBeRh4y3Cuf,origin,1665195499,1665195499,boxcnUUngTQ3BQdABOZxSAygl8g,file,wikcnGyY1HJudDMERBeRh4y3Cuf,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,数字孪生产业技术白皮书（2022）.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195499,wikcnLaLpUR62GQTZe6C0OHvmVd,origin,1665195499,1665195502,boxcneXh2b9o0mgwLt5CTX4RRfh,file,wikcnLaLpUR62GQTZe6C0OHvmVd,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,数字孪生技术与工程实践——模型+数据驱动的智能系统1.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195502,wikcn0UOHqu53C8LuHRVHc1VIUg,origin,1665195502,1665195505,boxcnqyG9x9NIA9X24GtGOGRYbd,file,wikcn0UOHqu53C8LuHRVHc1VIUg,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcngtHN6Okile9YjfEzNDC7Fc,7076049842216140828,数字孪生—将智能引入现实世界.pdf,1.0
ou_4c073f9efb2d03df5f315d8316afc231,False,1652062250,wikcnoptaTw1ZVX4mmGSog4c04e,origin,1652062250,1695261986,boxcnkpAUz9UznSNdCKJ2GI42wd,file,wikcnoptaTw1ZVX4mmGSog4c04e,7076049842216140828,ou_37b08be8df9c413e81ea647e763c1897,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,面向2035的智能制造技术预见和路线图研究.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197805,wikcnp3aRX9jLOysskcqiubvYdc,origin,1665197805,1665197806,boxcndDJ74cSWzA8hFdrEj1522f,file,wikcnp3aRX9jLOysskcqiubvYdc,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,2019中国智能制造发展白皮书.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197806,wikcnI8xizDklih73rqPv3pndag,origin,1665197806,1665197807,boxcnwZfgP6aqLjECBTyl5c63fd,file,wikcnI8xizDklih73rqPv3pndag,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,2020 中国高端制造投融资白皮书.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197807,wikcnWTJoZEJ956lHWlDYa1eNxb,origin,1665197807,1665197808,boxcnI2kVrMN7dRcliKtuLlyTWh,file,wikcnWTJoZEJ956lHWlDYa1eNxb,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,20210418-新时代证券-先进制造行业：《“十四五”智能制造发展规划》发布，产业持续高景气.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197808,wikcnpI8lo5xoqH8K2YeqP1T3Fg,origin,1665197808,1665197809,boxcnMxta9DAU1z1cxntPQTP5Rd,file,wikcnpI8lo5xoqH8K2YeqP1T3Fg,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,EY Industry 4.0 Transformation.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197809,wikcn75Ci8uuFklFmdmGLgxXphe,origin,1665197809,1665197811,boxcnAfBw3X0E0ChdKdwbdRCj3g,file,wikcn75Ci8uuFklFmdmGLgxXphe,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,艾瑞咨询：2019年中国制造业企业智能化路径研究报告.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197810,wikcn255rCr7Dh6yQJGsbwiTkvh,origin,1665197810,1665197811,boxcnKftF8gl4Fw8jt8GMHSBt3e,file,wikcn255rCr7Dh6yQJGsbwiTkvh,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,毕马威：2022年全球制造业展望.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197811,wikcnnXUF8oxCO1qffzjizk5etg,origin,1665197811,1665197828,boxcnlGA2pMHs4P6zKxiFYyGYwh,file,wikcnnXUF8oxCO1qffzjizk5etg,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,德国工业4.0、美国先进制造、中国制造2025.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197828,wikcnzXwZNJTYaLgBYCaQW5uGGe,origin,1665197828,1665197831,boxcnsbs7A0IvzaYSHDyZC4iMhZ,file,wikcnzXwZNJTYaLgBYCaQW5uGGe,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,美国智库2.7万字报告：评估美国在先进产业竞争中的表现+(中英对照).pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197830,wikcng7RUdPAABbCs6ro0UKX3rB,origin,1665197830,1665197832,boxcne2XWAhd2XjPBHdlqZAigmc,file,wikcng7RUdPAABbCs6ro0UKX3rB,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,十四五年规划和2035年远景目标纲要(新华社正式版).pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197832,wikcnJCq8w3pINAsLLVHwakIXGQ,origin,1665197832,1665197833,boxcnSevQxADIH3ZsuwZk0lzI4b,file,wikcnJCq8w3pINAsLLVHwakIXGQ,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,智能制造里程碑-灯塔工厂引领中国制造转型升级.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197833,wikcnJt8jUIHYpeksCkoQ0PYAUb,origin,1665197833,1665197834,boxcntwyXf1ST6P8HyPKmhEK2qe,file,wikcnJt8jUIHYpeksCkoQ0PYAUb,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,智能制造行业2022年度策略报告.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197834,wikcnwwPZ44R5QW5P8QmzZryNsh,origin,1665197834,1665197835,boxcnvLmc6Doj23Wh6oEoaP5Qaf,file,wikcnwwPZ44R5QW5P8QmzZryNsh,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,智能制造行业专题报告（二）_运动控制系统_智能装备的大脑_工业控制的核心_30页_2mb.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197835,wikcnMagZuhKgujbLbTNFjsw6Oh,origin,1665197835,1665197836,boxcntkLhUYqjhN6FbpAd1qbuJh,file,wikcnMagZuhKgujbLbTNFjsw6Oh,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,中国智能制造系统解决方案市场研究报告(1).pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197836,wikcnC20CuH0V7IO8S3IRW9TkBd,origin,1665197836,1665197836,boxcnEd6eDsqbYsPucuXTM4vq0g,file,wikcnC20CuH0V7IO8S3IRW9TkBd,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnfobIG3W4Bs8oHon0JVtQMd,7076049842216140828,中国智能制造系统解决方案市场研究报告2021.pdf,1.0
ou_4c073f9efb2d03df5f315d8316afc231,False,1652062242,wikcnThHwvBXHvlcLrIGAuZ3BOh,origin,1652062242,1695262092,boxcnyG3kDS3F6NUNW2HIJNmXNh,file,wikcnThHwvBXHvlcLrIGAuZ3BOh,7076049842216140828,ou_37b08be8df9c413e81ea647e763c1897,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,百度智能云工业数据智能平台白皮书v1.2.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195635,wikcnNWpsGk3yyz5nqaPvVBGtmh,origin,1665195635,1665195644,boxcnSFgAdGG73qQct2RN1hDI3c,file,wikcnNWpsGk3yyz5nqaPvVBGtmh,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,2020爱分析中国人工智能厂商全景报告.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195644,wikcnuOsf4Cjj8mqa82WwNCK5Lg,origin,1665195644,1665195646,boxcnUt10bSqOaSJ7gt2zqxU1le,file,wikcnuOsf4Cjj8mqa82WwNCK5Lg,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,2021-2022年中国人工智能创投数据报告.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195646,wikcnsddKH65brwXfpOt9D1dV5d,origin,1665195646,1665195658,boxcnPaFQdHQiHl109WXoVYbM1c,file,wikcnsddKH65brwXfpOt9D1dV5d,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,2021-AI-Index-Report_Master.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195658,wikcnaxGFbixJZgUAWOfvtsLq3d,origin,1665195658,1665195660,boxcnDGVVOiAhJfq8t6Eo6Q34qh,file,wikcnaxGFbixJZgUAWOfvtsLq3d,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,艾瑞咨询：2019年中国人工智能产业研究报告.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195660,wikcnNqb4CnRb4uGw5G9nnrATzc,origin,1665195660,1665195662,boxcnGZVrggf8HNvwgVix9DlUhg,file,wikcnNqb4CnRb4uGw5G9nnrATzc,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,艾瑞咨询：2020年中国人工智能产业研究报告（Ⅲ）公开版.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195662,wikcnPqK5ENRDd66aP8ArQkAMQg,origin,1665195662,1665195664,boxcnao2y6tEWiuBBvk1xz7zfGf,file,wikcnPqK5ENRDd66aP8ArQkAMQg,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,柴天佑院士：工业人工智能驱动的流程工业智能制造.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195664,wikcnbG517UrAwjrynxmC6aM2wc,origin,1665195664,1665195665,boxcnt37gxXtwqphCvH3iPs2T1b,file,wikcnbG517UrAwjrynxmC6aM2wc,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,大模型驱动AI全面提速 产业黄金十年投资周期开启.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195665,wikcnMvZNxX3cpYdKFynFuMMgqb,origin,1665195665,1665195666,boxcn8uPJJHGhWkJ61cUXWELEzd,file,wikcnMvZNxX3cpYdKFynFuMMgqb,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,德勤-制造业+人工智能创新应用发展报告.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665195666,wikcnJqo0ebTPIxpJtz3ZhTfwgc,origin,1665195666,1665195677,boxcnbyblBOnWiQhGljQOLzgKbf,file,wikcnJqo0ebTPIxpJtz3ZhTfwgc,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnensM44zdNHdUGuwyzr5M9b,7076049842216140828,释放AI伺服器与机器学习潜力.pdf,1.0
ou_4c073f9efb2d03df5f315d8316afc231,False,1652062235,wikcn5s6PE1eSRuDbVpbEZ6Dfef,origin,1652062235,1695262086,boxcnWIyp9gYkLiZXqKieQXZukh,file,wikcn5s6PE1eSRuDbVpbEZ6Dfef,7076049842216140828,ou_37b08be8df9c413e81ea647e763c1897,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,2021中国机器人产业发展报告-中国电子学会-2021.9-70页.pdf,1.0
ou_4c073f9efb2d03df5f315d8316afc231,False,1652062242,wikcnqzDGAvLEEpJ1fYlMRLLmGh,origin,1652062242,1695262063,boxcnnylhaxZU60bgV8Ldwctuff,file,wikcnqzDGAvLEEpJ1fYlMRLLmGh,7076049842216140828,ou_37b08be8df9c413e81ea647e763c1897,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,工信部：“十四五”机器人产业发展规划.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197671,wikcnBDijoPe7kaYlXrhAhwf77c,origin,1665197671,1665197672,boxcnzbhibJOtlnMyUeQAK4I4ed,file,wikcnBDijoPe7kaYlXrhAhwf77c,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,【机器人行业估值深度报告】产品议价能力及商业模式为核心影响因素.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197672,wikcnbDgGipwRjJpU9XuHNNENGc,origin,1665197672,1665197673,boxcnmEqYfONqqYjwz39OEsBVde,file,wikcnbDgGipwRjJpU9XuHNNENGc,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,36Kr-2021年中国机器人行业研究报告.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197673,wikcnnAXgzcPrj4T3WNrxFFccUg,origin,1665197673,1665197674,boxcnsKz7CD52SeVb9ouFtj0rpb,file,wikcnnAXgzcPrj4T3WNrxFFccUg,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,2020-03-08-信捷电气：稳健成长的工业自动化小而美标的.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197674,wikcnlctVtL1ByScozjGMWiSC2e,origin,1665197674,1665197676,boxcnryLrrgGUEJfvT6cbqIM2wf,file,wikcnlctVtL1ByScozjGMWiSC2e,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,2020-04-07-汇川技术：变革赋能，工控和电控龙头二次腾飞.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197675,wikcnCPewQ9FDYwflBIsYulbBOh,origin,1665197675,1665197677,boxcnHosJLXG9WuYaTZWzLhQImX,file,wikcnCPewQ9FDYwflBIsYulbBOh,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,2020-07-13-信捷电气深度报告：控制为先，驱动添翼，感知助力，打造一站式解决方案.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197676,wikcncgWOKXf0KcmD9ZczNqbtwh,origin,1665197676,1665197678,boxcnEE7wqcQGhHK5KeQvIDocPh,file,wikcncgWOKXf0KcmD9ZczNqbtwh,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,2020-07-15-汇川技术：厚积薄发加速超越，工控王牌扬帆起航.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197678,wikcnawUDCC1c3nwT3FmW8QlmDe,origin,1665197678,1665197679,boxcn5uFXqXVHVNU04XK82L24lf,file,wikcnawUDCC1c3nwT3FmW8QlmDe,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,2020-07-26-雷赛智能：步进系统王者，伺服新星起航.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197679,wikcn7r35Qjr4iOmDQgW0sMZmqe,origin,1665197679,1665197680,boxcnr9xlekR9RzcVyFB7TtcSLg,file,wikcn7r35Qjr4iOmDQgW0sMZmqe,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,2020-09-14-信捷电气：解决方案多点开花，小型PLC龙头加速扩张.pdf,1.0
ou_832667b73427383b81c6360d19beeae2,False,1665197680,wikcn3wJ2kb6sDkA8uG4o972gTf,origin,1665197680,1665197682,boxcn0cnCYx3mR9ZoMfcFRDazbe,file,wikcn3wJ2kb6sDkA8uG4o972gTf,7076049842216140828,ou_832667b73427383b81c6360d19beeae2,wikcnJrXI1CBujtHaHi37u3RjPf,7076049842216140828,2020-09-21-汇川技术首次覆盖：工控行业集大成者，乘风破浪正当时.pdf,1.0
